data_ref,commodity,ticker,preco_raw,volume,fonte,data_coleta
2024-12-03,boi_gordo,LE=F,188.47500610351562,13455,Yahoo Finance / CBOT,2026-03-21
2024-12-04,boi_gordo,LE=F,188.375,10176,Yahoo Finance / CBOT,2026-03-21
2024-12-05,boi_gordo,LE=F,186.97500610351562,12182,Yahoo Finance / CBOT,2026-03-21
2024-12-06,boi_gordo,LE=F,187.375,8205,Yahoo Finance / CBOT,2026-03-21
2024-12-09,boi_gordo,LE=F,187.8000030517578,4147,Yahoo Finance / CBOT,2026-03-21
2024-12-10,boi_gordo,LE=F,189.85000610351562,5139,Yahoo Finance / CBOT,2026-03-21
2024-12-11,boi_gordo,LE=F,192.25,4107,Yahoo Finance / CBOT,2026-03-21
2024-12-12,boi_gordo,LE=F,192.125,2388,Yahoo Finance / CBOT,2026-03-21
2024-12-13,boi_gordo,LE=F,193.64999389648438,1869,Yahoo Finance / CBOT,2026-03-21
2024-12-16,boi_gordo,LE=F,192.02499389648438,2567,Yahoo Finance / CBOT,2026-03-21
2024-12-17,boi_gordo,LE=F,192.25,1006,Yahoo Finance / CBOT,2026-03-21
2024-12-18,boi_gordo,LE=F,191.3000030517578,1393,Yahoo Finance / CBOT,2026-03-21
2024-12-19,boi_gordo,LE=F,190.35000610351562,1500,Yahoo Finance / CBOT,2026-03-21
2024-12-20,boi_gordo,LE=F,191.3249969482422,762,Yahoo Finance / CBOT,2026-03-21
2024-12-23,boi_gordo,LE=F,190.97500610351562,795,Yahoo Finance / CBOT,2026-03-21
2024-12-24,boi_gordo,LE=F,190.8000030517578,679,Yahoo Finance / CBOT,2026-03-21
2024-12-26,boi_gordo,LE=F,192.77499389648438,809,Yahoo Finance / CBOT,2026-03-21
2024-12-27,boi_gordo,LE=F,193.5,955,Yahoo Finance / CBOT,2026-03-21
2024-12-30,boi_gordo,LE=F,194.0749969482422,588,Yahoo Finance / CBOT,2026-03-21
2024-12-31,boi_gordo,LE=F,193.85000610351562,17735,Yahoo Finance / CBOT,2026-03-21
2025-01-02,boi_gordo,LE=F,193.60000610351562,33791,Yahoo Finance / CBOT,2026-03-21
2025-01-03,boi_gordo,LE=F,194.0500030517578,45827,Yahoo Finance / CBOT,2026-03-21
2025-01-06,boi_gordo,LE=F,195.1999969482422,29458,Yahoo Finance / CBOT,2026-03-21
2025-01-07,boi_gordo,LE=F,195.5749969482422,32139,Yahoo Finance / CBOT,2026-03-21
2025-01-08,boi_gordo,LE=F,193.6999969482422,45694,Yahoo Finance / CBOT,2026-03-21
2025-01-09,boi_gordo,LE=F,197.60000610351562,37540,Yahoo Finance / CBOT,2026-03-21
2025-01-10,boi_gordo,LE=F,198.77499389648438,43546,Yahoo Finance / CBOT,2026-03-21
2025-01-13,boi_gordo,LE=F,197.39999389648438,30962,Yahoo Finance / CBOT,2026-03-21
2025-01-14,boi_gordo,LE=F,197.39999389648438,35531,Yahoo Finance / CBOT,2026-03-21
2025-01-15,boi_gordo,LE=F,198.52499389648438,26677,Yahoo Finance / CBOT,2026-03-21
2025-01-16,boi_gordo,LE=F,196.60000610351562,26818,Yahoo Finance / CBOT,2026-03-21
2025-01-17,boi_gordo,LE=F,196.75,22791,Yahoo Finance / CBOT,2026-03-21
2025-01-21,boi_gordo,LE=F,197.0500030517578,18781,Yahoo Finance / CBOT,2026-03-21
2025-01-22,boi_gordo,LE=F,200.0500030517578,20902,Yahoo Finance / CBOT,2026-03-21
2025-01-23,boi_gordo,LE=F,201.10000610351562,16726,Yahoo Finance / CBOT,2026-03-21
2025-01-24,boi_gordo,LE=F,204.77499389648438,27622,Yahoo Finance / CBOT,2026-03-21
2025-01-27,boi_gordo,LE=F,205.6750030517578,23139,Yahoo Finance / CBOT,2026-03-21
2025-01-28,boi_gordo,LE=F,208.5500030517578,16669,Yahoo Finance / CBOT,2026-03-21
2025-01-29,boi_gordo,LE=F,207.02499389648438,12320,Yahoo Finance / CBOT,2026-03-21
2025-01-30,boi_gordo,LE=F,204.47500610351562,13827,Yahoo Finance / CBOT,2026-03-21
2025-01-31,boi_gordo,LE=F,204.60000610351562,9379,Yahoo Finance / CBOT,2026-03-21
2025-02-03,boi_gordo,LE=F,202.97500610351562,9843,Yahoo Finance / CBOT,2026-03-21
2025-02-04,boi_gordo,LE=F,201.875,9455,Yahoo Finance / CBOT,2026-03-21
2025-02-05,boi_gordo,LE=F,203.60000610351562,9061,Yahoo Finance / CBOT,2026-03-21
2025-02-06,boi_gordo,LE=F,200.625,13006,Yahoo Finance / CBOT,2026-03-21
2025-02-07,boi_gordo,LE=F,200.77499389648438,7709,Yahoo Finance / CBOT,2026-03-21
2025-02-10,boi_gordo,LE=F,201.875,3616,Yahoo Finance / CBOT,2026-03-21
2025-02-11,boi_gordo,LE=F,199.6750030517578,4225,Yahoo Finance / CBOT,2026-03-21
2025-02-12,boi_gordo,LE=F,199.14999389648438,2464,Yahoo Finance / CBOT,2026-03-21
2025-02-13,boi_gordo,LE=F,199.5500030517578,1885,Yahoo Finance / CBOT,2026-03-21
2025-02-14,boi_gordo,LE=F,197.75,2037,Yahoo Finance / CBOT,2026-03-21
2025-02-18,boi_gordo,LE=F,197.4499969482422,2448,Yahoo Finance / CBOT,2026-03-21
2025-02-19,boi_gordo,LE=F,197.8249969482422,2422,Yahoo Finance / CBOT,2026-03-21
2025-02-20,boi_gordo,LE=F,197.625,1521,Yahoo Finance / CBOT,2026-03-21
2025-02-21,boi_gordo,LE=F,197.8249969482422,1095,Yahoo Finance / CBOT,2026-03-21
2025-02-24,boi_gordo,LE=F,198.89999389648438,1376,Yahoo Finance / CBOT,2026-03-21
2025-02-25,boi_gordo,LE=F,199.5,1467,Yahoo Finance / CBOT,2026-03-21
2025-02-26,boi_gordo,LE=F,198.8249969482422,1421,Yahoo Finance / CBOT,2026-03-21
2025-02-27,boi_gordo,LE=F,199.39999389648438,710,Yahoo Finance / CBOT,2026-03-21
2025-02-28,boi_gordo,LE=F,197.72500610351562,35148,Yahoo Finance / CBOT,2026-03-21
2025-03-03,boi_gordo,LE=F,192.25,36737,Yahoo Finance / CBOT,2026-03-21
2025-03-04,boi_gordo,LE=F,194.64999389648438,42470,Yahoo Finance / CBOT,2026-03-21
2025-03-05,boi_gordo,LE=F,196.5500030517578,33867,Yahoo Finance / CBOT,2026-03-21
2025-03-06,boi_gordo,LE=F,196.27499389648438,30562,Yahoo Finance / CBOT,2026-03-21
2025-03-07,boi_gordo,LE=F,200.27499389648438,51849,Yahoo Finance / CBOT,2026-03-21
2025-03-10,boi_gordo,LE=F,200.5749969482422,40269,Yahoo Finance / CBOT,2026-03-21
2025-03-11,boi_gordo,LE=F,199.5500030517578,37519,Yahoo Finance / CBOT,2026-03-21
2025-03-12,boi_gordo,LE=F,201.39999389648438,43977,Yahoo Finance / CBOT,2026-03-21
2025-03-13,boi_gordo,LE=F,202.0500030517578,38504,Yahoo Finance / CBOT,2026-03-21
2025-03-14,boi_gordo,LE=F,203.1750030517578,29053,Yahoo Finance / CBOT,2026-03-21
2025-03-17,boi_gordo,LE=F,205.02499389648438,22825,Yahoo Finance / CBOT,2026-03-21
2025-03-18,boi_gordo,LE=F,205.375,14664,Yahoo Finance / CBOT,2026-03-21
2025-03-19,boi_gordo,LE=F,206.8249969482422,14506,Yahoo Finance / CBOT,2026-03-21
2025-03-20,boi_gordo,LE=F,208.47500610351562,14446,Yahoo Finance / CBOT,2026-03-21
2025-03-21,boi_gordo,LE=F,206.9499969482422,18633,Yahoo Finance / CBOT,2026-03-21
2025-03-24,boi_gordo,LE=F,205.89999389648438,14383,Yahoo Finance / CBOT,2026-03-21
2025-03-25,boi_gordo,LE=F,206.375,13892,Yahoo Finance / CBOT,2026-03-21
2025-03-26,boi_gordo,LE=F,207.0749969482422,10305,Yahoo Finance / CBOT,2026-03-21
2025-03-27,boi_gordo,LE=F,209.5500030517578,13654,Yahoo Finance / CBOT,2026-03-21
2025-03-28,boi_gordo,LE=F,208.8249969482422,11559,Yahoo Finance / CBOT,2026-03-21
2025-03-31,boi_gordo,LE=F,207.8000030517578,11716,Yahoo Finance / CBOT,2026-03-21
2025-04-01,boi_gordo,LE=F,209.125,10802,Yahoo Finance / CBOT,2026-03-21
2025-04-02,boi_gordo,LE=F,210.375,11950,Yahoo Finance / CBOT,2026-03-21
2025-04-03,boi_gordo,LE=F,208.0500030517578,11444,Yahoo Finance / CBOT,2026-03-21
2025-04-04,boi_gordo,LE=F,202.625,22157,Yahoo Finance / CBOT,2026-03-21
2025-04-07,boi_gordo,LE=F,198.9250030517578,10578,Yahoo Finance / CBOT,2026-03-21
2025-04-08,boi_gordo,LE=F,199.10000610351562,4194,Yahoo Finance / CBOT,2026-03-21
2025-04-09,boi_gordo,LE=F,202.8000030517578,5994,Yahoo Finance / CBOT,2026-03-21
2025-04-10,boi_gordo,LE=F,200.85000610351562,4198,Yahoo Finance / CBOT,2026-03-21
2025-04-11,boi_gordo,LE=F,202.47500610351562,2455,Yahoo Finance / CBOT,2026-03-21
2025-04-14,boi_gordo,LE=F,203.9499969482422,2201,Yahoo Finance / CBOT,2026-03-21
2025-04-15,boi_gordo,LE=F,204.8000030517578,2264,Yahoo Finance / CBOT,2026-03-21
2025-04-16,boi_gordo,LE=F,207.0749969482422,2604,Yahoo Finance / CBOT,2026-03-21
2025-04-17,boi_gordo,LE=F,209.8249969482422,4040,Yahoo Finance / CBOT,2026-03-21
2025-04-21,boi_gordo,LE=F,209.77499389648438,1840,Yahoo Finance / CBOT,2026-03-21
2025-04-22,boi_gordo,LE=F,211.375,1689,Yahoo Finance / CBOT,2026-03-21
2025-04-23,boi_gordo,LE=F,212.6999969482422,1475,Yahoo Finance / CBOT,2026-03-21
2025-04-24,boi_gordo,LE=F,213.5,1222,Yahoo Finance / CBOT,2026-03-21
2025-04-25,boi_gordo,LE=F,214.25,2266,Yahoo Finance / CBOT,2026-03-21
2025-04-28,boi_gordo,LE=F,215.64999389648438,1926,Yahoo Finance / CBOT,2026-03-21
2025-04-29,boi_gordo,LE=F,216.35000610351562,1295,Yahoo Finance / CBOT,2026-03-21
2025-04-30,boi_gordo,LE=F,215.75,33590,Yahoo Finance / CBOT,2026-03-21
2025-05-01,boi_gordo,LE=F,209.64999389648438,36046,Yahoo Finance / CBOT,2026-03-21
2025-05-02,boi_gordo,LE=F,211.10000610351562,34196,Yahoo Finance / CBOT,2026-03-21
2025-05-05,boi_gordo,LE=F,213.64999389648438,31440,Yahoo Finance / CBOT,2026-03-21
2025-05-06,boi_gordo,LE=F,213.6750030517578,27070,Yahoo Finance / CBOT,2026-03-21
2025-05-07,boi_gordo,LE=F,212.52499389648438,43083,Yahoo Finance / CBOT,2026-03-21
2025-05-08,boi_gordo,LE=F,214.25,37646,Yahoo Finance / CBOT,2026-03-21
2025-05-09,boi_gordo,LE=F,214.6750030517578,37841,Yahoo Finance / CBOT,2026-03-21
2025-05-12,boi_gordo,LE=F,216.8249969482422,39643,Yahoo Finance / CBOT,2026-03-21
2025-05-13,boi_gordo,LE=F,216.3249969482422,42620,Yahoo Finance / CBOT,2026-03-21
2025-05-14,boi_gordo,LE=F,213.9499969482422,53209,Yahoo Finance / CBOT,2026-03-21
2025-05-15,boi_gordo,LE=F,211.1750030517578,40375,Yahoo Finance / CBOT,2026-03-21
2025-05-16,boi_gordo,LE=F,212.22500610351562,21303,Yahoo Finance / CBOT,2026-03-21
2025-05-19,boi_gordo,LE=F,212.97500610351562,14766,Yahoo Finance / CBOT,2026-03-21
2025-05-20,boi_gordo,LE=F,213.1750030517578,10147,Yahoo Finance / CBOT,2026-03-21
2025-05-21,boi_gordo,LE=F,214.14999389648438,10148,Yahoo Finance / CBOT,2026-03-21
2025-05-22,boi_gordo,LE=F,215.625,11395,Yahoo Finance / CBOT,2026-03-21
2025-05-23,boi_gordo,LE=F,215.8000030517578,8431,Yahoo Finance / CBOT,2026-03-21
2025-05-27,boi_gordo,LE=F,215.125,15122,Yahoo Finance / CBOT,2026-03-21
2025-05-28,boi_gordo,LE=F,213.9250030517578,12715,Yahoo Finance / CBOT,2026-03-21
2025-05-29,boi_gordo,LE=F,215.52499389648438,15024,Yahoo Finance / CBOT,2026-03-21
2025-05-30,boi_gordo,LE=F,215.47500610351562,14001,Yahoo Finance / CBOT,2026-03-21
2025-06-02,boi_gordo,LE=F,216.5500030517578,10779,Yahoo Finance / CBOT,2026-03-21
2025-06-03,boi_gordo,LE=F,215.97500610351562,17416,Yahoo Finance / CBOT,2026-03-21
2025-06-04,boi_gordo,LE=F,218.39999389648438,10721,Yahoo Finance / CBOT,2026-03-21
2025-06-05,boi_gordo,LE=F,222.89999389648438,0,Yahoo Finance / CBOT,2026-03-21
2025-06-06,boi_gordo,LE=F,226.3000030517578,14787,Yahoo Finance / CBOT,2026-03-21
2025-06-09,boi_gordo,LE=F,227.0,7935,Yahoo Finance / CBOT,2026-03-21
2025-06-10,boi_gordo,LE=F,227.0749969482422,8058,Yahoo Finance / CBOT,2026-03-21
2025-06-11,boi_gordo,LE=F,227.8249969482422,4231,Yahoo Finance / CBOT,2026-03-21
2025-06-12,boi_gordo,LE=F,228.1999969482422,4866,Yahoo Finance / CBOT,2026-03-21
2025-06-13,boi_gordo,LE=F,225.10000610351562,4811,Yahoo Finance / CBOT,2026-03-21
2025-06-16,boi_gordo,LE=F,227.02499389648438,2223,Yahoo Finance / CBOT,2026-03-21
2025-06-17,boi_gordo,LE=F,223.25,3706,Yahoo Finance / CBOT,2026-03-21
2025-06-18,boi_gordo,LE=F,224.3000030517578,0,Yahoo Finance / CBOT,2026-03-21
2025-06-20,boi_gordo,LE=F,223.02499389648438,2875,Yahoo Finance / CBOT,2026-03-21
2025-06-23,boi_gordo,LE=F,222.3000030517578,1793,Yahoo Finance / CBOT,2026-03-21
2025-06-24,boi_gordo,LE=F,221.60000610351562,1566,Yahoo Finance / CBOT,2026-03-21
2025-06-25,boi_gordo,LE=F,221.60000610351562,1252,Yahoo Finance / CBOT,2026-03-21
2025-06-26,boi_gordo,LE=F,221.6999969482422,1634,Yahoo Finance / CBOT,2026-03-21
2025-06-27,boi_gordo,LE=F,224.75,1987,Yahoo Finance / CBOT,2026-03-21
2025-06-30,boi_gordo,LE=F,225.875,29935,Yahoo Finance / CBOT,2026-03-21
2025-07-01,boi_gordo,LE=F,210.75,38044,Yahoo Finance / CBOT,2026-03-21
2025-07-02,boi_gordo,LE=F,212.4499969482422,32745,Yahoo Finance / CBOT,2026-03-21
2025-07-03,boi_gordo,LE=F,214.0500030517578,0,Yahoo Finance / CBOT,2026-03-21
2025-07-07,boi_gordo,LE=F,215.89999389648438,32508,Yahoo Finance / CBOT,2026-03-21
2025-07-08,boi_gordo,LE=F,219.97500610351562,63358,Yahoo Finance / CBOT,2026-03-21
2025-07-09,boi_gordo,LE=F,219.77499389648438,52496,Yahoo Finance / CBOT,2026-03-21
2025-07-10,boi_gordo,LE=F,219.22500610351562,68438,Yahoo Finance / CBOT,2026-03-21
2025-07-11,boi_gordo,LE=F,222.1999969482422,53917,Yahoo Finance / CBOT,2026-03-21
2025-07-14,boi_gordo,LE=F,219.35000610351562,45115,Yahoo Finance / CBOT,2026-03-21
2025-07-15,boi_gordo,LE=F,222.39999389648438,26728,Yahoo Finance / CBOT,2026-03-21
2025-07-16,boi_gordo,LE=F,223.89999389648438,26824,Yahoo Finance / CBOT,2026-03-21
2025-07-17,boi_gordo,LE=F,223.6750030517578,18756,Yahoo Finance / CBOT,2026-03-21
2025-07-18,boi_gordo,LE=F,223.5500030517578,21682,Yahoo Finance / CBOT,2026-03-21
2025-07-21,boi_gordo,LE=F,225.22500610351562,18349,Yahoo Finance / CBOT,2026-03-21
2025-07-22,boi_gordo,LE=F,224.97500610351562,15661,Yahoo Finance / CBOT,2026-03-21
2025-07-23,boi_gordo,LE=F,227.02499389648438,13759,Yahoo Finance / CBOT,2026-03-21
2025-07-24,boi_gordo,LE=F,225.8000030517578,14204,Yahoo Finance / CBOT,2026-03-21
2025-07-25,boi_gordo,LE=F,226.47500610351562,13401,Yahoo Finance / CBOT,2026-03-21
2025-07-28,boi_gordo,LE=F,227.875,19334,Yahoo Finance / CBOT,2026-03-21
2025-07-29,boi_gordo,LE=F,229.72500610351562,14588,Yahoo Finance / CBOT,2026-03-21
2025-07-30,boi_gordo,LE=F,233.0749969482422,17534,Yahoo Finance / CBOT,2026-03-21
2025-07-31,boi_gordo,LE=F,227.77499389648438,22328,Yahoo Finance / CBOT,2026-03-21
2025-08-01,boi_gordo,LE=F,230.125,14924,Yahoo Finance / CBOT,2026-03-21
2025-08-04,boi_gordo,LE=F,230.89999389648438,5846,Yahoo Finance / CBOT,2026-03-21
2025-08-05,boi_gordo,LE=F,234.27499389648438,3782,Yahoo Finance / CBOT,2026-03-21
2025-08-06,boi_gordo,LE=F,236.3000030517578,3517,Yahoo Finance / CBOT,2026-03-21
2025-08-07,boi_gordo,LE=F,238.75,3334,Yahoo Finance / CBOT,2026-03-21
2025-08-08,boi_gordo,LE=F,232.5500030517578,6196,Yahoo Finance / CBOT,2026-03-21
2025-08-11,boi_gordo,LE=F,233.0749969482422,2027,Yahoo Finance / CBOT,2026-03-21
2025-08-12,boi_gordo,LE=F,235.8249969482422,1387,Yahoo Finance / CBOT,2026-03-21
2025-08-13,boi_gordo,LE=F,235.5500030517578,2904,Yahoo Finance / CBOT,2026-03-21
2025-08-14,boi_gordo,LE=F,233.35000610351562,3198,Yahoo Finance / CBOT,2026-03-21
2025-08-15,boi_gordo,LE=F,236.25,1874,Yahoo Finance / CBOT,2026-03-21
2025-08-18,boi_gordo,LE=F,236.72500610351562,1762,Yahoo Finance / CBOT,2026-03-21
2025-08-19,boi_gordo,LE=F,236.3249969482422,1339,Yahoo Finance / CBOT,2026-03-21
2025-08-20,boi_gordo,LE=F,238.52499389648438,2041,Yahoo Finance / CBOT,2026-03-21
2025-08-21,boi_gordo,LE=F,238.64999389648438,1413,Yahoo Finance / CBOT,2026-03-21
2025-08-22,boi_gordo,LE=F,239.9499969482422,2072,Yahoo Finance / CBOT,2026-03-21
2025-08-25,boi_gordo,LE=F,240.22500610351562,868,Yahoo Finance / CBOT,2026-03-21
2025-08-26,boi_gordo,LE=F,242.5,1264,Yahoo Finance / CBOT,2026-03-21
2025-08-27,boi_gordo,LE=F,243.25,1621,Yahoo Finance / CBOT,2026-03-21
2025-08-28,boi_gordo,LE=F,237.0,1078,Yahoo Finance / CBOT,2026-03-21
2025-08-29,boi_gordo,LE=F,241.89999389648438,0,Yahoo Finance / CBOT,2026-03-21
2025-09-02,boi_gordo,LE=F,239.52499389648438,32181,Yahoo Finance / CBOT,2026-03-21
2025-09-03,boi_gordo,LE=F,238.3249969482422,29735,Yahoo Finance / CBOT,2026-03-21
2025-09-04,boi_gordo,LE=F,236.9499969482422,29662,Yahoo Finance / CBOT,2026-03-21
2025-09-05,boi_gordo,LE=F,235.97500610351562,29865,Yahoo Finance / CBOT,2026-03-21
2025-09-08,boi_gordo,LE=F,235.8000030517578,38277,Yahoo Finance / CBOT,2026-03-21
2025-09-09,boi_gordo,LE=F,230.1750030517578,52798,Yahoo Finance / CBOT,2026-03-21
2025-09-10,boi_gordo,LE=F,231.14999389648438,49844,Yahoo Finance / CBOT,2026-03-21
2025-09-11,boi_gordo,LE=F,232.27499389648438,46714,Yahoo Finance / CBOT,2026-03-21
2025-09-12,boi_gordo,LE=F,229.97500610351562,44813,Yahoo Finance / CBOT,2026-03-21
2025-09-15,boi_gordo,LE=F,234.60000610351562,28458,Yahoo Finance / CBOT,2026-03-21
2025-09-16,boi_gordo,LE=F,233.4499969482422,24955,Yahoo Finance / CBOT,2026-03-21
2025-09-17,boi_gordo,LE=F,231.10000610351562,24726,Yahoo Finance / CBOT,2026-03-21
2025-09-18,boi_gordo,LE=F,232.375,18736,Yahoo Finance / CBOT,2026-03-21
2025-09-19,boi_gordo,LE=F,233.5749969482422,17791,Yahoo Finance / CBOT,2026-03-21
2025-09-22,boi_gordo,LE=F,237.14999389648438,24165,Yahoo Finance / CBOT,2026-03-21
2025-09-23,boi_gordo,LE=F,235.60000610351562,15903,Yahoo Finance / CBOT,2026-03-21
2025-09-24,boi_gordo,LE=F,234.0500030517578,12223,Yahoo Finance / CBOT,2026-03-21
2025-09-25,boi_gordo,LE=F,232.0500030517578,12837,Yahoo Finance / CBOT,2026-03-21
2025-09-26,boi_gordo,LE=F,231.8000030517578,9730,Yahoo Finance / CBOT,2026-03-21
2025-09-29,boi_gordo,LE=F,231.3249969482422,9872,Yahoo Finance / CBOT,2026-03-21
2025-09-30,boi_gordo,LE=F,231.85000610351562,13638,Yahoo Finance / CBOT,2026-03-21
2025-10-01,boi_gordo,LE=F,231.10000610351562,12368,Yahoo Finance / CBOT,2026-03-21
2025-10-02,boi_gordo,LE=F,230.52499389648438,15215,Yahoo Finance / CBOT,2026-03-21
2025-10-03,boi_gordo,LE=F,231.02499389648438,8905,Yahoo Finance / CBOT,2026-03-21
2025-10-06,boi_gordo,LE=F,231.875,8291,Yahoo Finance / CBOT,2026-03-21
2025-10-07,boi_gordo,LE=F,233.10000610351562,4535,Yahoo Finance / CBOT,2026-03-21
2025-10-08,boi_gordo,LE=F,233.85000610351562,4795,Yahoo Finance / CBOT,2026-03-21
2025-10-09,boi_gordo,LE=F,235.02499389648438,2712,Yahoo Finance / CBOT,2026-03-21
2025-10-10,boi_gordo,LE=F,238.47500610351562,6545,Yahoo Finance / CBOT,2026-03-21
2025-10-13,boi_gordo,LE=F,240.5749969482422,6545,Yahoo Finance / CBOT,2026-03-21
2025-10-14,boi_gordo,LE=F,241.8249969482422,2937,Yahoo Finance / CBOT,2026-03-21
2025-10-15,boi_gordo,LE=F,242.1750030517578,4512,Yahoo Finance / CBOT,2026-03-21
2025-10-16,boi_gordo,LE=F,243.9499969482422,3278,Yahoo Finance / CBOT,2026-03-21
2025-10-17,boi_gordo,LE=F,240.25,5763,Yahoo Finance / CBOT,2026-03-21
2025-10-20,boi_gordo,LE=F,241.85000610351562,1376,Yahoo Finance / CBOT,2026-03-21
2025-10-21,boi_gordo,LE=F,243.6750030517578,865,Yahoo Finance / CBOT,2026-03-21
2025-10-22,boi_gordo,LE=F,239.0500030517578,2374,Yahoo Finance / CBOT,2026-03-21
2025-10-23,boi_gordo,LE=F,239.72500610351562,1614,Yahoo Finance / CBOT,2026-03-21
2025-10-24,boi_gordo,LE=F,233.75,3358,Yahoo Finance / CBOT,2026-03-21
2025-10-27,boi_gordo,LE=F,228.8249969482422,1559,Yahoo Finance / CBOT,2026-03-21
2025-10-28,boi_gordo,LE=F,227.5,1123,Yahoo Finance / CBOT,2026-03-21
2025-10-29,boi_gordo,LE=F,231.39999389648438,572,Yahoo Finance / CBOT,2026-03-21
2025-10-30,boi_gordo,LE=F,235.27499389648438,538,Yahoo Finance / CBOT,2026-03-21
2025-10-31,boi_gordo,LE=F,236.60000610351562,38511,Yahoo Finance / CBOT,2026-03-21
2025-11-03,boi_gordo,LE=F,232.1999969482422,0,Yahoo Finance / CBOT,2026-03-21
2025-11-04,boi_gordo,LE=F,227.77499389648438,42039,Yahoo Finance / CBOT,2026-03-21
2025-11-05,boi_gordo,LE=F,220.52499389648438,48832,Yahoo Finance / CBOT,2026-03-21
2025-11-06,boi_gordo,LE=F,218.77499389648438,52371,Yahoo Finance / CBOT,2026-03-21
2025-11-07,boi_gordo,LE=F,221.35000610351562,43966,Yahoo Finance / CBOT,2026-03-21
2025-11-10,boi_gordo,LE=F,228.5500030517578,42039,Yahoo Finance / CBOT,2026-03-21
2025-11-11,boi_gordo,LE=F,227.1999969482422,45020,Yahoo Finance / CBOT,2026-03-21
2025-11-12,boi_gordo,LE=F,225.27499389648438,42589,Yahoo Finance / CBOT,2026-03-21
2025-11-13,boi_gordo,LE=F,219.0,46638,Yahoo Finance / CBOT,2026-03-21
2025-11-14,boi_gordo,LE=F,219.14999389648438,35016,Yahoo Finance / CBOT,2026-03-21
2025-11-17,boi_gordo,LE=F,221.27499389648438,20011,Yahoo Finance / CBOT,2026-03-21
2025-11-18,boi_gordo,LE=F,220.02499389648438,21795,Yahoo Finance / CBOT,2026-03-21
2025-11-19,boi_gordo,LE=F,216.3000030517578,23551,Yahoo Finance / CBOT,2026-03-21
2025-11-20,boi_gordo,LE=F,214.72500610351562,13519,Yahoo Finance / CBOT,2026-03-21
2025-11-21,boi_gordo,LE=F,214.4499969482422,17791,Yahoo Finance / CBOT,2026-03-21
2025-11-24,boi_gordo,LE=F,207.1999969482422,8102,Yahoo Finance / CBOT,2026-03-21
2025-11-25,boi_gordo,LE=F,207.0,13245,Yahoo Finance / CBOT,2026-03-21
2025-11-26,boi_gordo,LE=F,211.02499389648438,14191,Yahoo Finance / CBOT,2026-03-21
2025-11-28,boi_gordo,LE=F,215.5749969482422,8756,Yahoo Finance / CBOT,2026-03-21
2025-12-01,boi_gordo,LE=F,214.1999969482422,8318,Yahoo Finance / CBOT,2026-03-21
2025-12-02,boi_gordo,LE=F,218.47500610351562,12057,Yahoo Finance / CBOT,2026-03-21
2025-12-03,boi_gordo,LE=F,218.9499969482422,9796,Yahoo Finance / CBOT,2026-03-21
2025-12-04,boi_gordo,LE=F,221.4499969482422,11992,Yahoo Finance / CBOT,2026-03-21
2025-12-05,boi_gordo,LE=F,227.14999389648438,19395,Yahoo Finance / CBOT,2026-03-21
2025-12-08,boi_gordo,LE=F,227.3249969482422,6053,Yahoo Finance / CBOT,2026-03-21
2025-12-09,boi_gordo,LE=F,226.8249969482422,5602,Yahoo Finance / CBOT,2026-03-21
2025-12-10,boi_gordo,LE=F,226.8000030517578,9989,Yahoo Finance / CBOT,2026-03-21
2025-12-11,boi_gordo,LE=F,230.375,4938,Yahoo Finance / CBOT,2026-03-21
2025-12-12,boi_gordo,LE=F,229.8000030517578,2872,Yahoo Finance / CBOT,2026-03-21
2025-12-15,boi_gordo,LE=F,230.8249969482422,1677,Yahoo Finance / CBOT,2026-03-21
2025-12-16,boi_gordo,LE=F,231.14999389648438,2086,Yahoo Finance / CBOT,2026-03-21
2025-12-17,boi_gordo,LE=F,230.3000030517578,1906,Yahoo Finance / CBOT,2026-03-21
2025-12-18,boi_gordo,LE=F,228.4250030517578,5387,Yahoo Finance / CBOT,2026-03-21
2025-12-19,boi_gordo,LE=F,230.39999389648438,2128,Yahoo Finance / CBOT,2026-03-21
2025-12-22,boi_gordo,LE=F,230.72500610351562,1087,Yahoo Finance / CBOT,2026-03-21
2025-12-23,boi_gordo,LE=F,228.8249969482422,1237,Yahoo Finance / CBOT,2026-03-21
2025-12-24,boi_gordo,LE=F,228.6999969482422,765,Yahoo Finance / CBOT,2026-03-21
2025-12-26,boi_gordo,LE=F,229.8249969482422,604,Yahoo Finance / CBOT,2026-03-21
2025-12-29,boi_gordo,LE=F,228.89999389648438,783,Yahoo Finance / CBOT,2026-03-21
2025-12-30,boi_gordo,LE=F,231.1750030517578,396,Yahoo Finance / CBOT,2026-03-21
2025-12-31,boi_gordo,LE=F,232.0,15098,Yahoo Finance / CBOT,2026-03-21
2026-01-02,boi_gordo,LE=F,236.0,30719,Yahoo Finance / CBOT,2026-03-21
2026-01-05,boi_gordo,LE=F,235.875,26519,Yahoo Finance / CBOT,2026-03-21
2026-01-06,boi_gordo,LE=F,236.625,18882,Yahoo Finance / CBOT,2026-03-21
2026-01-07,boi_gordo,LE=F,234.52499389648438,22219,Yahoo Finance / CBOT,2026-03-21
2026-01-08,boi_gordo,LE=F,235.27499389648438,30136,Yahoo Finance / CBOT,2026-03-21
2026-01-09,boi_gordo,LE=F,233.72500610351562,25798,Yahoo Finance / CBOT,2026-03-21
2026-01-12,boi_gordo,LE=F,235.25,27122,Yahoo Finance / CBOT,2026-03-21
